#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
AARSD1P1--ENSG00000273974	52	AARSD1P1	1309	chrX:74069584:+	ENSG00000273974	5550	chrX:74073825:+	INCL_NON_REF_SPLICE	34e177a0-cc52-800c-82f4-a0a5f82e4494,47d83cb8-bb6f-e613-f2a3-f7d6d5445d22,a0f7fe4d-4a87-e0d3-e254-353e5b4511f8,3c84f4e2-3e23-41eb-628f-9e1d26064eff,1643d067-bf74-bb5d-8b89-49fa5a64d96b,1fe75278-29f4-c715-1ccd-126f344d1c04,96cab13c-1694-da3b-b018-fee462cbc5c4,16b273ff-11f4-29b1-efdb-ee3ce815374f,25f4a8db-3cc3-c752-c81a-b3932db96b1a,3456f7e7-476a-de9e-0831-ef019546e6ce,06b10afc-9e79-0172-eacd-9f23dae2b5dc,f1a9af01-ef26-ef34-a18c-0b800242b1e8,6ca4dea7-b0d0-f947-fb5c-cfe3e170fadc,64c7449f-d92d-841a-9ef4-fc223e80f563,25b6ebd9-7f4d-08b8-b723-5d623db9b42c,8384d474-ba0e-ede0-7684-b6d412a1bdf8,e06071f4-816a-cac4-0fce-e4e1b6192f09,332191d0-94d2-9fb5-8edc-9fd8d96a12f3,5d029aac-cecc-d4d8-2c57-820924e23d13,05db4385-6ac3-2039-9bb9-d9671a1698e5,bcc2feaf-3f6b-6e8b-5410-9d3903ab6e90,3b60ff4a-2ecd-0a1f-8f5a-0e7bcd339c15,fef52ef6-6c58-6be5-d7ed-5ab4c67f6e5f,19caee62-9fda-d105-935e-40f84f86979c,09bad086-8aad-24d5-fb72-c0b4203c136b,9558a5a1-7ca9-f6ec-6fdf-e68e19536d92,ad955d1b-105e-a3b5-3185-652ffa389ddd,da6170e6-d33c-43e8-94b7-f6e7facc143a,18d69fe9-5f24-a79c-c27a-1564e82e4185,91c69c40-e492-423d-0b51-4cc0302a12e8,305215e9-68b9-8c1d-8eaa-1e2399856866,fb61fc96-4c92-ec3b-fc6d-ef106ff48f69,6eade292-a6d2-2aff-58d3-c28407a20d77,7a8e72d4-4c37-eb11-961d-65309b6451fa,0746d49c-52e4-aea6-25ac-0116b57ff7fc,f72e74e3-1e49-87bf-301c-a730443cc2aa,8f12896b-bdeb-213f-c33f-3942573f2ba9,f1302b06-bd16-7240-42e5-ed9159211482,e0b3314f-cb26-7a74-4f9a-9cb73d58acfd,7193a3df-4c3d-3bf3-f903-1fbf49ccc1f6,16736ec5-005f-c4c4-7171-6c97739d2fd0,990377ca-5a00-ad98-f44f-8f69f45b0756,87743389-9a3d-8761-7921-4c35572dfc5d,a428c8cc-eb85-c34f-e5cd-e8188e9e0ff7,37d9ebc0-ae77-8c6a-3371-4d1c9db75549,aa5bd0e7-673f-93c9-95d8-d053f0d8b2d4,144c46d6-990e-d210-08d4-760792939c10,7eb69070-c74e-0806-2c11-72e55d2dcd47,ca077939-8d34-ec58-2f6b-1ae91de430df,d652f447-f178-740a-8ade-38f6509c542e,05ce7342-6b98-2d37-8efd-e80da0f9a01c,b292f5ee-e9a6-bf13-7013-1ca4a98869d5	20.703	[]	20.703	1.0	True
TRPM7--GRIK3	22	TRPM7	2347	chr15:50662967:-	GRIK3	61864	chr1:36825826:-	ONLY_REF_SPLICE	60caa05a-fbe4-61a2-3ece-7cf43bae8cc2,ec40b750-e182-c75a-561e-5295e448a9bc,03e7c95a-6730-a035-a786-3f0a4e1f6f0f,1daae0e6-c2cf-fdae-517a-fe8236720e94,35caac61-22f1-752c-56e9-964dcdd44aad,b3970473-ad5d-3009-4086-9b0a6f9d9b59,1270b39d-596f-9c55-d8bc-e9affa42107b,2f2108fb-bf9f-2df9-a489-73d440dc280d,1640c175-51d5-7ff1-dc20-78a473629bf9,b7e9c966-0da7-ab98-1fe7-e7bab41552a7,5a726baa-1aa7-3697-f864-b00d509d15b1,bb5a51e9-f97a-fa77-0f97-e87fb7ac2bbe,c18101e0-e114-27aa-62ac-0105cec30029,c89f8422-5dfe-2e82-a2a6-180c86333c8e,d5c69ff0-ea7a-55ab-e155-5a9367afad96,b9a84dd2-4898-1c41-b195-d097c9ba2e57,6a53fa73-4f51-1c80-b31c-05ff365605f7,e9ce7438-bbee-e6f4-6c51-715cbe60e69e,a2d2c6c4-7c04-5c6b-6c6a-0411663c5678,3e55ea1c-dd6c-082b-7e0d-7c3cbec0f573,f1a68509-6781-661c-96a9-8ec3c31fad40,0e7cf9e4-088e-18d0-40bb-b9c2758a8706	8.759	["INTERCHROMOSOMAL[chr15--chr1]"]	8.759	1.0	True
FUT7--TRIQK	21	FUT7	1110	chr9:137031979:-	TRIQK	18288	chr8:92886735:-	ONLY_REF_SPLICE	da6313f6-be89-837e-9c70-bc946e385097,ca9ddcb9-0149-0090-9f9d-f9664c2889e6,694dc282-490d-fc4c-17dd-e823eeb61880,0f1124d8-be5d-0a78-a587-95a3bf6950d5,36dae36c-9b29-9407-e74d-6dc46948d356,ec66aff1-4738-f244-10b8-93f61967241a,ad5eb5ee-914a-35e0-5cad-4bd6dda611d5,5158bc25-da5f-ffa5-1aaf-274834fd5182,7c734116-8018-bf69-381b-cee35bd1b45e,bf1ae502-c880-c6f3-f675-866abd012373,07dcb71c-1bf1-1ec4-47dd-0d5b9f8d5cf0,d9965984-4a52-c833-9c2c-5a82e414e06f,9727ce54-b089-66b5-54ae-7c37853a917f,b37820d2-9436-c36f-a58a-cd704b386d06,f66f44f1-1937-3d7b-c653-62bb55b0d68c,46c5220f-e619-84e6-0261-f68c55775de1,cbe4d114-f0e6-07bb-0799-cf54cd256e14,740129db-9af5-c5ba-8e44-b36bbc22dbad,3622bdba-7292-a1e1-8d22-e96a88e58c61,3b306860-ecc4-3d6e-5bfe-82f5d27e0be5,a0360e66-f90c-cbc2-9ff4-21b1d993d5ee	8.361	["INTERCHROMOSOMAL[chr9--chr8]"]	8.361	1.0	True
CDK6--THOC3	20	CDK6	7607	chr7:92671426:-	THOC3	31291	chr5:175961434:-	ONLY_REF_SPLICE	18876485-3c7f-fe29-591e-658bfc4ed54e,0d3ca84d-f2ca-5980-375a-8cdbfca4981c,a9259f76-9e63-09f6-dba2-2d0f6960a1a5,980235ba-e1ed-b33e-3ef1-04bbd6b90c79,12a553ee-5786-7ca6-f588-a006c2a4ff7c,eecb22cd-edf4-e4e4-3c2f-1f5e103631d5,5ced45f4-e803-fa4b-e55b-057a209ff526,06a0c9e5-96c7-8e52-9c80-02fa7792ba16,1e69949e-4cfa-8863-7294-ebf8fe4a16f6,02fb40ce-a2d4-719b-e415-55e4f6a60466,65b83b2e-a404-2f4d-a62e-5fc61a20f65d,c6b0b1fa-faca-0687-d4c7-bb95c3e1a582,151c6872-47b4-b58e-81f3-af7bf87b5b4a,09edf5ee-1644-6af2-8507-3e0721f83db6,662f9241-902e-4873-f66b-60e1d0c7faa5,6a845000-4b50-839c-aff4-20a11e3d03cf,62f8b8b9-6f02-c3e5-4a03-81e6da5a008d,d2cab623-050e-056c-6a3c-ce08598bde32,9fdba489-b660-d69b-c0d3-f0e19c01e296,a58cbdc8-671b-df37-1cab-50de67666fab	7.963	["INTERCHROMOSOMAL[chr7--chr5]"]	7.963	1.0	True
ENSG00000232900--JAG1	20	ENSG00000232900	1454	chr20:10908826:-	JAG1	16437	chr20:10673025:-	INCL_NON_REF_SPLICE	22d59657-a7c2-6afb-c553-0b34b9a5dd01,7d5d0339-bea9-7845-81b3-3890548dc512,598f1b82-5220-8ec4-0888-1ef0a2038d03,0233ef64-e94f-fe5c-c806-f2f23081d88b,d10037fc-2638-f20b-8f15-42c70c2eb1a2,e74f0853-b7db-ba00-0020-c68f8041dfda,23561c9d-ab40-743d-38db-33c4e6d884b4,a7bceb56-81b4-4c7e-6a93-af65fecf7872,fcde8042-64b8-2799-0403-1e221a86504e,5c7c2cc7-b58a-0289-6dd5-3c4e1eab65b8,f0b631a9-55b4-0133-5de8-8275ac34f5d2,f76653f1-2c4b-82ba-9fd9-b8d95defe896,b9b24c78-baaf-badf-18aa-d6d14d4845ec,eee79a63-9117-3dbf-4e3a-cc003e450082,f450d8ca-1d79-c028-2349-b1ea8b5add2c,536c0009-6327-56c2-f2c2-33c07c482f8a,1335e7c3-f7c8-8049-d191-a4d56f85e6ac,3d0d53cf-25dc-a60f-e25d-64cd670443d9,2dc59a59-fc91-a1ed-ea80-ae92e378e9a2,8df16e72-a4e6-407a-afb9-d7515a9e5e43	7.963	[]	7.963	1.0	True
BACE1--XAGE2	19	BACE1	6410	chr11:117295131:-	XAGE2	21962	chrX:52372544:+	ONLY_REF_SPLICE	42024b0f-17de-fa87-9e79-db9f9f53e87d,424aab23-71aa-046a-cdf1-7576a15bef42,6aec17e0-573d-c0df-444c-f3218cd26e8f,173aba7f-378d-f8a7-068f-620635599a16,216b2c1c-02f1-7efa-1cc3-00f030038483,bb924ee0-271e-a790-3611-00ed88af7637,a03eac18-7ddd-21bc-c3dd-e320fff151f5,539f0a79-79b5-cf83-97e7-3de8b9344abe,0e7d3257-5edc-792b-82fc-acd4f93a0040,e1989d06-2e19-77fb-569c-3c96207b4293,3b473311-1748-9160-69ff-700fd163d31e,e927e417-1276-9626-ac04-d16d78104107,7e9d4ad3-706f-0a4c-0000-a9ceb91a39c5,42d7886b-bc4f-4e98-c8c5-c9cccd0f4012,d623e811-2e34-2a5f-1f50-49ad96d46ad5,f6a65c47-aef7-caea-d7c8-c5885d5b3f5f,cafe35d2-36fb-ca86-9cd1-0a7c30b0f05f,61f89057-ed08-843a-7750-b475df5b4cb6,59a6bb5b-7ea6-b76f-52b9-e1f8ba79ea6e	7.565	[]	7.565	1.0	True
FBXL22--ZDHHC3	19	FBXL22	1393	chr15:63597745:+	ZDHHC3	11308	chr3:44959460:-	ONLY_REF_SPLICE	65980116-7dec-39c6-888c-08ae6194b848,dc2243a4-176a-b470-b078-1821da92ebe0,64861e8f-9a48-3c45-3b6e-ecb8512fa13c,14dcbdea-2069-109a-89ae-d993d70cabf1,1402b1c8-581c-3825-8730-5af431867f2f,297b4b62-7563-5b0d-0c0d-0599e616a118,a3e2bd20-fdf7-013c-c00e-cd72c7858053,4252ff17-aaa4-c4ab-aa95-d0f21b2eaac4,609084cf-f898-4bcd-5504-f9b39ba3f30b,7e7b3112-a5b8-611f-80af-edac0bd6bb86,70b96062-1ad8-c21d-2f80-fed6adedfcdb,853d7692-5926-41a5-3bbd-c98f442fc940,39add71f-81ee-a20d-3177-ad254f502194,cb77b24c-3f97-2d1e-18b0-1d3cae1ccf0f,489ab004-fd03-d140-ae32-bfe1039e347e,a99bfd0c-9064-4b53-1b88-0d836ca2617f,3f639d09-8268-adea-cfd2-57d07889c839,77fcee4e-cc70-b808-9007-fbf479797582,2a5abaa3-0fc0-55d2-ffcc-21d312f2b9ae	7.565	["INTERCHROMOSOMAL[chr15--chr3]"]	7.565	1.0	True
NUDT18--DNAJC19	19	NUDT18	1281	chr8:22109139:-	DNAJC19	10223	chr3:180985996:-	ONLY_REF_SPLICE	da5c6c15-06a9-379d-e264-ad72aa7337b7,98ae3f45-cdf0-a954-b377-b626e5c9df02,4008695b-3bd7-a5db-fe8e-7ae13adffb6c,20cb6a16-876b-f6f7-4ea1-ef7624084e05,7a53d6b5-aad4-072d-fae3-31542ad45ba2,4c7c190f-0792-3bf1-045e-4ab505e97399,42024db8-ac14-5825-1438-bd9b58f873ec,854def19-d85b-bfd3-fe07-673465b3a102,000ee31d-eee6-0308-1a60-4ae2266a0e1b,33d70a22-871a-1bad-d780-8c00c636e188,7f07a0ba-29af-5638-652e-9a3c19fcfc49,e73bff6a-5192-1f1d-7b03-37a7233ca08d,ed9865bf-6e89-f6a0-8304-de5f24b61c23,64f26f0f-ad36-a991-3f5d-2e9466864fd8,35e824fe-54a8-b036-b4d6-e36cc81fa516,37710937-ca18-77bb-bfe1-b43337befa8e,66c32ec9-0f5b-9b60-8c8b-19fe5330f723,dfd3f937-ad8d-ab6d-c1a9-ebbceb7a3867,5d158bda-d6e7-320a-6d18-00ea8f63d99c	7.565	["INTERCHROMOSOMAL[chr8--chr3]"]	7.565	1.0	True
TAF5L--KAT6B	18	TAF5L	3672	chr1:229610106:-	KAT6B	32906	chr10:74970020:+	ONLY_REF_SPLICE	764c26c9-ac20-c591-4827-28b218834c75,8f9a4f42-90a0-e708-2b20-5dd58da3a326,df147211-fea1-b3d7-e2cb-b810b8281a73,027601d6-2fbc-b169-5b83-97282a856ccc,cd67d19c-9033-b4cb-94bb-29017660899f,20e6abcd-2f04-5520-d67f-c85afd61b3de,ada8c68e-3576-756a-3687-45719a77e237,49f778ea-afe3-7d35-7414-634b79e1c234,f6fc6c62-2351-dcd2-82a3-6f74fc2ed13b,3e71e667-ca02-992a-d30b-0946381024c1,26892850-0381-0769-5674-3e5facbbe3ad,b90e3202-2416-06c0-0f73-ac4ace96ea6f,886a7003-7a6b-2409-ef95-1fdab000753a,bc0b633a-88b1-cf1d-ae0f-5b3022c64be7,1f9539c1-8071-f129-3274-9873051be32b,fd53ff3b-4e80-6a97-a89a-5ff1417e0727,ae6f2ef8-71e9-5791-9476-ac8fec8e860b,5c10e2ce-5870-e90b-e9ef-b166fc813d6b	7.167	["INTERCHROMOSOMAL[chr1--chr10]"]	7.167	1.0	True
KIF18B--URB2	18	KIF18B	2486	chr17:44936032:-	URB2	17482	chr1:229632269:+	ONLY_REF_SPLICE	5fb1c587-d0ac-2f9d-2577-c532b4bc5390,0302ac1c-a3a5-0991-0029-fadfb51f17f7,0af6dd88-6787-6bb9-bf7f-aeac4f6cbdbc,e6dc6bcd-ed7c-a567-2504-bf496c132db9,3a7f502c-ddcb-7bf5-d419-3b358b19cf46,35dabb56-02f9-f46c-1ddd-e66378132003,cacfcc73-736e-1574-9ce9-2f3daa2c0f8e,5334c94f-8f4f-3964-e2df-bc9a4af14c32,cf0eaa89-f43d-167b-7ce3-00c79dcd599b,5e288629-6036-efed-5eba-6d0e5e367cd7,86f0a9fe-11f8-a554-5383-a8c27b79cacf,817ca76f-5e4c-4124-c8a9-2fbffde108ac,daf47949-bd43-c59c-4d54-f5816a8b31dc,bec09fa4-4fb5-652f-7295-463b40bb0d2c,e670b707-a8b8-1c80-1297-1cb8fcfd9804,2cbf2fbe-0026-abc8-82fb-4098e0d62a2a,561433cd-f181-1a16-0ac6-8517441f8229,b2e97ee0-6f2b-10f8-af58-b06982cf579d	7.167	["INTERCHROMOSOMAL[chr17--chr1]"]	7.167	1.0	True
