"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,47,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,83,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,12,"undefined","undefined"
"4","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",1,26,"undefined","undefined"
"5","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,11,"undefined","undefined"
"6","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,56,"undefined","undefined"
"7","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,16,"undefined","undefined"
"8","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,9,"undefined","undefined"
"9","NM_001039802&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"13&3.71","13&13.9"
"10","NM_001039802&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"13&3.71","13&13.9"
"11","NM_001039802&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"13&3.71","13&13.9"
"12","NM_001039802&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"13&15.99","13&13.9"
"13","NM_001039802&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"13&15.99","13&13.9"
"14","NM_001791&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"0&3.71","13&13.9"
"15","NM_001791&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"0&3.71","13&13.9"
"16","NM_001791&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"0&3.71","13&13.9"
"17","NM_001791&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"0&15.99","13&13.9"
"18","NM_001791&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.04,1,"0&15.99","13&13.9"
"19","undefined","undefined","CDC42&LINC00339#CDC42&LOC101928043",0.6,15,"undefined","undefined"
"20","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,16,"undefined","undefined"
"21","NM_001164824&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"5&3","5&3"
"22","NM_001164824&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"5&5.5","5&3"
"23","NM_001164824&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"5&3","5&3"
"24","NM_001164824&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"5&5.5","5&3"
"25","NM_001164825&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"12&3","5&3"
"26","NM_001164825&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"12&5.5","5&3"
"27","NM_001164825&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"12&3","5&3"
"28","NM_001164825&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"12&5.5","5&3"
"29","NM_138428&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"10&3","5&3"
"30","NM_138428&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"10&5.5","5&3"
"31","NM_138428&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"10&3","5&3"
"32","NM_138428&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"10&5.5","5&3"
"33","undefined","undefined","SMIM12&SPANXA1#SMIM12&SPANXA2",0,0,"undefined","undefined"
"34","undefined","undefined","GJA9&RHBDL2&undefined#GJA9-MYCBP&RHBDL2&undefined",1,12,"undefined","undefined"
"35","undefined","undefined","ATPAF1&EFCAB14-AS1#ATPAF1&TEX38",1,9,"undefined","undefined"
"36","undefined","undefined","FUBP1&TMEM110#FUBP1&TMEM110-MUSTN1",1,10,"undefined","undefined"
"37","undefined","undefined","CTBS&GNG5#GNG5&SPATA1",1,7,"undefined","undefined"
"38","undefined","undefined","LOC101928118&TMEM56#LOC101928118&TMEM56-RWDD3",1,10,"undefined","undefined"
"39","undefined","undefined","LOC100129620&undefined#LPPR5&undefined",1,39,"undefined","undefined"
"40","undefined","undefined","AMY1A&undefined#AMY1B&undefined#AMY1C&undefined",1,2,"undefined","undefined"
"41","undefined","undefined","DDX20&FAM212B&undefined#DDX20&LOC101928718&undefined",1,12,"undefined","undefined"
"42","undefined","undefined","DRD5P2&NBPF15#FAM231D&NBPF15#LOC101060524&NBPF15#LOC388692&NBPF15#LOC645166&NBPF15#NBPF15&SRGAP2-AS1",1,61,"undefined","undefined"
"43","undefined","undefined","FAM231D&LOC645166#LOC388692&LOC645166#LOC645166&SRGAP2-AS1",1,14,"undefined","undefined"
"44","undefined","undefined","FAM231D&SRGAP2B#LOC388692&SRGAP2B",1,24,"undefined","undefined"
"45","undefined","undefined","FAM231D&LOC103091866#LOC103091866&LOC388692",1,10,"undefined","undefined"
"46","undefined","undefined","FAM231D&NBPF20#LOC388692&NBPF20",1,13,"undefined","undefined"
"47","undefined","undefined","FAM231D&GPR89A#GPR89A&LOC388692",1,7,"undefined","undefined"
"48","undefined","undefined","FAM231D&PDZK1#LOC388692&PDZK1",1,13,"undefined","undefined"
"49","undefined","undefined","FAM231D&RNF115#LOC388692&RNF115",1,8,"undefined","undefined"
"50","undefined","undefined","FAM231D&PIAS3#LOC388692&PIAS3",1,37,"undefined","undefined"
"51","undefined","undefined","FAM231D&LIX1L#LIX1L&LOC388692",1,12,"undefined","undefined"
"52","undefined","undefined","FAM231D&POLR3GL#LOC388692&POLR3GL#POLR3GL&RBM8A",1,12,"undefined","undefined"
"53","undefined","undefined","FAM231D&POLR3GL#LOC388692&POLR3GL",1,8,"undefined","undefined"
"54","undefined","undefined","FAM231D&HFE2#HFE2&LOC388692",1,12,"undefined","undefined"
"55","undefined","undefined","FAM231D&LOC101928979#LOC101928979&LOC388692",1,72,"undefined","undefined"
"56","undefined","undefined","FAM231D&NBPF10#LOC388692&NBPF10",1,21,"undefined","undefined"
"57","undefined","undefined","FAM231D&NOTCH2NL#LOC388692&NOTCH2NL",1,21,"undefined","undefined"
"58","undefined","undefined","CH17-408M7.1&FAM231D#CH17-408M7.1&LOC388692#CH17-408M7.1&NUDT4P1#CH17-408M7.1&NUDT4P2",1,14,"undefined","undefined"
"59","undefined","undefined","CH17-408M7.1&FAM231D&HYDIN2#CH17-408M7.1&HYDIN2&LOC388692#CH17-408M7.1&HYDIN2&NUDT4P1#CH17-408M7.1&HYDIN2&NUDT4P2",1,13,"undefined","undefined"
"60","undefined","undefined","FAM231D&HYDIN2#HYDIN2&LOC388692#HYDIN2&NUDT4P1#HYDIN2&NUDT4P2",1,19,"undefined","undefined"
"61","undefined","undefined","FAM231D&LOC728989#LOC388692&LOC728989#LOC728989&NUDT4P1#LOC728989&NUDT4P2",1,8,"undefined","undefined"
"62","undefined","undefined","FAM231D&NBPF13P#LOC388692&NBPF13P#NBPF13P&NUDT4P1#NBPF13P&NUDT4P2",1,10,"undefined","undefined"
"63","undefined","undefined","FAM231D&PDIA3P1#LOC388692&PDIA3P1#NUDT4P1&PDIA3P1#NUDT4P2&PDIA3P1",1,7,"undefined","undefined"
"64","undefined","undefined","CHD1L&FAM231D#CHD1L&LOC388692#CHD1L&NUDT4P1#CHD1L&NUDT4P2",1,39,"undefined","undefined"
