"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,38,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,58,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,8,"undefined","undefined"
"4","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",1,18,"undefined","undefined"
"5","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,8,"undefined","undefined"
"6","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,46,"undefined","undefined"
"7","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,23,"undefined","undefined"
"8","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,4,"undefined","undefined"
"9","NM_001039802&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"20.77&10.77","20.77&13.48"
"10","NM_001039802&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"20.77&10.77","20.77&13.48"
"11","NM_001039802&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"20.77&0.02","20.77&13.48"
"12","NM_001039802&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"20.77&13.48","20.77&13.48"
"13","NM_001039802&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"20.77&13.48","20.77&13.48"
"14","NM_001791&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"0&10.77","20.77&13.48"
"15","NM_001791&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"0&10.77","20.77&13.48"
"16","NM_001791&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"0&0.02","20.77&13.48"
"17","NM_001791&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"0&13.48","20.77&13.48"
"18","NM_001791&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.028,0.7,"0&13.48","20.77&13.48"
"19","undefined","undefined","CDC42&LINC00339#CDC42&LOC101928043",0.72,18,"undefined","undefined"
"20","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,28,"undefined","undefined"
