"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,40,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,77,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,2,"undefined","undefined"
"4","NM_001291345&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"0&68.58","0&68.58"
"5","NM_001291345&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"0&118.42","0&68.58"
"6","NM_001787&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"55.35&68.58","0&68.58"
"7","NM_001787&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"55.35&118.42","0&68.58"
"8","NM_033486&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"35.35&68.58","0&68.58"
"9","NM_033486&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"35.35&118.42","0&68.58"
"10","NM_033487&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"41.34&68.58","0&68.58"
"11","NM_033487&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"41.34&118.42","0&68.58"
"12","NM_033489&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"49.47&68.58","0&68.58"
"13","NM_033489&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"49.47&118.42","0&68.58"
"14","NM_033490&NM_001110781","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"32.49&68.58","0&68.58"
"15","NM_033490&NM_001290264","CDK11B&SLC35E2B","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.00694444444444444,0.0833333333333333,"32.49&118.42","0&68.58"
"16","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",0.916666666666667,11,"undefined","undefined"
"17","undefined","undefined","LOC115110&undefined#TNFRSF14&undefined",1,128,"undefined","undefined"
"18","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,17,"undefined","undefined"
"19","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,39,"undefined","undefined"
"20","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,13,"undefined","undefined"
"21","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,3,"undefined","undefined"
"22","NM_001039802&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"180.6&6.5","180.6&23.47"
"23","NM_001039802&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"180.6&6.42","180.6&23.47"
"24","NM_001039802&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"180.6&6.5","180.6&23.47"
"25","NM_001039802&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"180.6&35.87","180.6&23.47"
"26","NM_001039802&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"180.6&36.24","180.6&23.47"
"27","NM_001791&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"101.72&6.5","180.6&23.47"
"28","NM_001791&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"101.72&6.42","180.6&23.47"
"29","NM_001791&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"101.72&6.5","180.6&23.47"
"30","NM_001791&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"101.72&35.87","180.6&23.47"
"31","NM_001791&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0428558723835755,0.899973320055086,"101.72&36.24","180.6&23.47"
"32","NM_044472&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.54094713463598e-06,5.33598898273557e-05,"38.68&6.5","180.6&23.47"
"33","NM_044472&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.54094713463598e-06,5.33598898273557e-05,"38.68&6.42","180.6&23.47"
"34","NM_044472&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.54094713463598e-06,5.33598898273557e-05,"38.68&6.5","180.6&23.47"
"35","NM_044472&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.54094713463598e-06,5.33598898273557e-05,"38.68&35.87","180.6&23.47"
"36","NM_044472&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.54094713463598e-06,5.33598898273557e-05,"38.68&36.24","180.6&23.47"
"37","undefined","undefined","CDC42&LINC00339#CDC42&LOC101928043",0.571428571428571,12,"undefined","undefined"
"38","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,20,"undefined","undefined"
"39","NM_001164824&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"36.56&3.5","36.56&3.5"
"40","NM_001164824&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"36.56&5.5","36.56&3.5"
"41","NM_001164824&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"36.56&3.5","36.56&3.5"
"42","NM_001164824&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"36.56&5.5","36.56&3.5"
"43","NM_001164825&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"36.56&3.5","36.56&3.5"
"44","NM_001164825&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"36.56&5.5","36.56&3.5"
"45","NM_001164825&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0666666666666667,0.333333333333333,"36.56&3.5","36.56&3.5"
"46","NM_001164825&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.1,0.5,"36.56&5.5","36.56&3.5"
