#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
AARSD1P1--ENSG00000273974	26	AARSD1P1	1309	chrX:74069584:+	ENSG00000273974	5550	chrX:74073825:+	INCL_NON_REF_SPLICE	356746e1-0e77-4056-3ec4-413dd876d982,2fa76eb9-e86b-6dcf-45b5-d717dfb5d502,a43f90ac-b64d-1a81-caaf-009c534603a8,1b751d6f-3598-8630-d70e-dcb2e9376148,24d0e382-26d5-fe7a-5063-1ecac1b4d742,0c0226fa-98a2-8c60-030c-6db084c2974d,e97c57f8-10df-0688-ad4b-52e40dfa21c4,6793a28b-d945-5450-a822-f26e41dd0764,a708ac9e-960f-1140-c237-e57882e84d3c,9856d39b-5596-8182-79fe-6f33bcbbc4de,33effdd0-8d96-99f2-4f06-b3671c1444da,c0d6ee58-a6ff-70e9-7d05-8a0e3d9916ae,13ffd354-160f-1e19-0c81-b1d6f564fc4f,2215db1e-703d-5296-5a9b-8cb63f58eacb,5c01b01d-1a20-adea-90ab-fb3a786b7436,759bfd46-a07c-988a-f57b-7a6de6421080,1a0155c2-deaf-ef71-0bc9-b6ef174a663e,89b9fd9d-c871-d451-ffad-ac4292285aa9,41c4f762-da26-9866-0a8f-b8ddb5f234ed,3d9b9e75-c092-d8d2-1cd4-934cd882e01d,589feb89-c3b6-ed2d-0df2-83f3a283d43b,78b94649-6cd7-87dd-6376-a891698d8b63,73e7d379-e1dd-aa09-710c-cce8611f893e,48a44c27-1bb0-d033-5609-032e3794c495,3f334cbb-6d9f-a01b-af73-726838c03b3c,bb44f1a4-c7ab-305d-f3ee-266a8db94a82	4.157	[]	4.157	1.0	True
RPSAP14--ENSG00000273974	21	RPSAP14	1425	chrX:74031886:+	ENSG00000273974	4344	chrX:74280386:+	INCL_NON_REF_SPLICE	2b88f50c-2106-3ec0-3dfe-d7502f320629,68cde9fc-8e4e-5f39-e92d-6c7226f56d26,45eace62-8393-6470-6760-8e197cfac048,32ad9cd0-c5fb-766c-6611-2b743816c2e6,f1e3b809-c34a-e9ba-23d5-df5e61943c20,d51f78ae-beff-ef29-b65b-6bd39b554835,72c85083-e7f6-2c17-8a8a-bd5f8171cb11,edfd6a3b-fcb9-7ff1-7602-5c2b36078e11,1baece4d-ae35-e08a-c453-7cde944935fb,c12c5283-db65-f75b-6759-ca142f76adfb,c55ff395-79d4-44ec-cd67-2bf85fe63243,1e3dd51b-a354-fb07-27d3-378e4bcc15b1,78bc66b6-2560-bd7d-8c5c-aee4a71e673b,58c3bf70-7f0a-b25e-5487-d25a83f7ad63,4f3131c8-1371-e568-7dea-61823f5c66a7,15ff226c-733e-ac02-e249-5d21974d0aee,604f505e-9be4-c407-9bdb-59d54b445296,fd005c55-9e79-004f-3579-df0cb8797e55,04b1f414-58d2-ed93-70ac-277996770c75,16d49375-b712-8971-5b58-c3305a3e2a3d,9b9966ad-cc3f-8467-e6bf-208d70321a3a	3.358	[]	3.358	1.0	True
CCDC169--PSMG3	20	CCDC169	3395	chr13:36283592:-	PSMG3	26052	chr7:1567850:-	ONLY_REF_SPLICE	023dd930-80b9-a7ed-e220-476f476af283,985cb5bc-350f-56b6-a54d-212bf8aa8c45,28a7d8a3-2242-2bea-025c-5f4d6a2f220c,127517ca-26d6-ea67-b5eb-d26b8c4ee291,e94765f6-db57-1bf1-f814-d3049080e268,68856900-2b02-c8ad-779a-9bf507eb1424,485365d6-c4fa-0faa-d62f-3eed2869ed23,9ce36799-e645-212f-75cd-44c387257221,c69c7c3c-55d9-0c38-c06f-1010ee813f54,3833a2c1-d9a5-9661-dc9b-054306566800,02f5457c-6747-4da6-6414-c6580f6ac988,4ae1e317-4e88-4116-2c3b-43d6efedefd2,911d4a16-75a0-5778-8e61-2ca7bac07b68,277f0404-161d-a158-910a-386619769b3f,53d99607-795f-7783-785e-7a71b80edf22,b920adde-024f-85b4-615e-a10e566db39c,47b9e4c2-7553-681d-1386-4ba123490a18,965cec30-ed58-b698-32db-a6de5c3212ba,879537cf-875f-ec87-a6a0-9e2dc721727c,7893c1fa-6709-28ab-2740-81fd15581242	3.198	["INTERCHROMOSOMAL[chr13--chr7]"]	3.198	1.0	True
ENSG00000232900--JAG1	19	ENSG00000232900	1454	chr20:10908826:-	JAG1	16437	chr20:10673025:-	INCL_NON_REF_SPLICE	af6bb322-7dfe-b860-9a21-22380e5962d0,ce7dae16-a14e-81d5-3511-f738ab2a83a6,6f7ac238-3f2c-71e3-4def-91e63b4b272f,79e75392-3619-fa71-fa03-1e9554033c80,8076bf7d-f29e-3e2e-5348-3b43db0e23ee,2ad8a25d-3b46-ba9e-5070-af490664985c,d59cc374-a912-bcae-4683-3785ca66b1e3,c1788050-2d96-8447-5ac5-76470b770461,addcf941-0ed4-5cf4-f072-1997b76e9662,8f1123ea-dae1-1bef-df94-d8a70f5abbc7,63e95063-f714-d786-3d77-caca71586fab,7b8766a1-a721-409c-910a-45b5a865bf69,a986365e-2981-3251-7bde-43d2b291f0a1,0ade7e32-ff24-0806-5bc5-e073c162a751,908310d2-0100-a32e-abdd-a34afc1a3435,2e9d16db-76a5-45ac-7234-6fe1334f5404,0d1bf5ad-00cd-ee11-3706-6e9e7b3bac45,296febbb-20d2-9b4d-b194-75beec6011be,a60a1441-5742-918e-6b11-401a585cf39b	3.038	[]	3.038	1.0	True
AARSD1P1--ENSG00000278421	18	AARSD1P1	1309	chrX:74069584:+	ENSG00000278421	5559	chrX:74073834:+	INCL_NON_REF_SPLICE	8f67a2be-ad3c-c6e3-f037-b5be2f300bdf,f8801c21-b9e3-5ddf-cd33-3b0f47fcd940,42a280ac-30f0-efb4-0b0a-48ec4152db11,05555b7d-3a1b-e63f-43c5-61323c5dc283,fa8baae9-56b5-834f-4590-93e630ecf30d,8b3056ed-ea43-76cc-da55-20b56982afd8,ea2883c6-484a-78e1-3e4d-dfc6d043ecd4,9040b2a1-e87c-954a-a08e-9e62b506a0da,988352a9-57ab-c586-c591-d23fb3175b01,72c8bd33-d7aa-7e57-0af1-915fba57b98e,62fd4695-ab00-8d7e-2361-c1c05108f955,78321354-19da-375d-3dc3-e95ade2f6041,d8fa4be0-0b5b-cb2a-92bc-c7cea58d4199,e3d82cb3-8cb0-48e4-d0d8-6c38766955e3,37f93ecd-ec61-7c07-0caf-d72cbc3ea9df,000cfbc4-c647-b107-a676-1266a39ab200,cdf0daf6-1752-f103-e07c-be3057c433a4,374923f6-efb6-4890-cf84-cb11453d46fc	2.878	[]	2.878	1.0	True
PGAP3--EMC6	18	PGAP3	4923	chr17:39684597:-	EMC6	13910	chr17:3669098:+	ONLY_REF_SPLICE	c2e82762-008c-b22b-2822-9d4973359abd,5d39153c-4662-4cc9-335c-9ea3afa2d0fd,c9cdadaf-27ea-fc34-4217-549337fd14bf,d81125ee-c556-2832-db5e-ff13535f2bdc,7a558884-59dd-6922-385a-f40f5d1117dc,96673bef-c7c4-cee2-9921-40b98551dc73,052aef3a-e126-c3c4-4443-022eb9ef347a,6125455e-cbd6-5008-4906-5601b7ba8e17,5ea1ae5b-469f-2824-9847-cae3c1727292,90f6641f-be9f-7cff-3273-85b96ace37d8,af4495e5-7dd0-b27b-bb57-85cadeed3929,4c9ad069-dd76-9403-424b-aa6347037cbc,faac255d-7893-0a37-695c-15e3099c56b9,6610ba40-bd3d-467b-440c-103d274bed09,71af5d23-06de-3351-0c1e-4c86a1d21fb9,3cf91612-064a-ebe4-6407-e7e22066baca,b7b33ff3-ac2b-11e5-b64a-0aba8ac88aad,1636ac2e-de2a-866d-a0a6-c56dc6062fbe	2.878	["INTRACHROMOSOMAL[chr17:36.00Mb]"]	2.878	1.0	True
TNFSF14--ING4	18	TNFSF14	3075	chr19:6667113:-	ING4	17473	chr12:6651385:-	ONLY_REF_SPLICE	d28b1b94-9889-7ecd-a721-86da5de71acc,fea5885b-db27-aac5-2660-30b22b9f9b69,bc3ac4e7-f4ff-1d82-103c-05f49cd6b6c1,ffb97f99-ce07-72a9-8b6b-03b1054f765b,9d2a3f0d-9216-8171-703f-a6365fe8ebc4,e5173e8c-8ec3-1bdc-12aa-4ecca1e8bb31,fbe39b2c-ed60-ba06-ba2b-5cacb95b80a7,8ba0e67a-1cf1-24ec-1132-cc60df3ac21f,b6752a41-25a4-f135-c573-5775e85596de,90f1f5f5-fdd1-82b1-d25d-bdd3551bcb66,c618eeb0-bbdd-1704-cb7a-197f27d265d3,67afc898-735b-0c4d-7ec5-68f33f827267,72815042-1207-0474-9ee3-f197fe765e3d,d7843b3a-8e2e-9db8-a645-341cfe024a6c,7aaaf70d-1a86-589b-2ddd-3856df07bf7a,95c4c317-8eec-c4e0-b0b0-940e69a85e66,288730d6-196e-df26-8b10-17e51437a0d9,e1a5f51d-02e6-f50a-b171-8645da57767f	2.878	["INTERCHROMOSOMAL[chr19--chr12]"]	2.878	1.0	True
HTRA3--GOLGA6L2	17	HTRA3	7022	chr4:8294201:+	GOLGA6L2	18448	chr15:23444212:-	ONLY_REF_SPLICE	11106d29-6f32-35ef-0f88-fba8169e6ef1,5dc85396-729c-1449-8df0-74c964409842,02d85e87-8483-011f-c1de-dadcfadfac3d,c0ffbf97-c643-5ff5-f398-5ccdf9a360cd,69ad915d-b9b9-31fe-7446-bfc027afdbf9,516d9d0a-83ca-3962-70e1-757a4561491c,996f7e76-7c12-3fe7-488d-e0a2a693f1b7,09c58f28-da04-1734-8dcd-4461d9bf4b19,3135d3a6-da84-cb67-7a82-53f3ae176691,281ea82e-5d50-5ac5-8684-67b7211a91a2,c72c5a90-fc00-6e1f-b0c3-baf77cd5c0d5,1b132d4b-cf42-0fbe-ac16-2bef9b16ebda,1c8585da-9410-89e8-f9b3-ec19442661b4,2291b0fc-307b-bf94-919a-7ff18cf24a0d,62794960-fc82-c864-d9d0-2f70a77b6966,ffddef16-c683-1993-404d-fd2d6fe5b079,e7e146ba-fea5-ee77-c507-532e29c46317	2.718	["INTERCHROMOSOMAL[chr4--chr15]"]	2.718	1.0	True
DUSP9--AMMECR1	17	DUSP9	4605	chrX:153649687:+	AMMECR1	14365	chrX:110216632:-	ONLY_REF_SPLICE	9e6560b9-39f2-db1f-7cb1-978d2cc33072,6bcfe883-830c-8ba1-ca1a-5ab2918b13cd,4ffceab8-8146-7afd-07fa-70c4a890bfdb,082b1163-d258-36e5-0bd0-d0f3430e7cc4,20f4ad61-d04c-74b3-d3c7-8ee35adbede2,f66b2428-dd53-922a-ed82-f0f18fbe657a,f1e6e60b-3dae-5838-c497-17464f32eba2,5977d419-1611-0138-4625-dbb08efdb5ac,d781a17e-c661-e46e-b31e-b4fa3bc6f70a,1bf92ec0-d541-3b41-2982-7218a3138608,ae467919-e160-674e-3e7e-133b9598d66f,e9b79bba-de97-ff2f-5825-9200f1245092,e7aa8d1d-9a6d-319e-0973-832e424711bf,05916c47-4170-7bf2-2ced-eaa235ab09ab,28c20e4d-6096-cf43-f211-7351be85c7a0,e39ddd59-0b9a-067f-6e05-70b611147ff9,58305810-7a5a-4a66-b407-fbe2877531e6	2.718	["INTRACHROMOSOMAL[chrX:43.20Mb]"]	2.718	1.0	True
LASP1--NPFFR1	16	LASP1	9771	chr17:38915146:+	NPFFR1	19964	chr10:70266391:-	ONLY_REF_SPLICE	914e0f5f-a0f9-e788-d82c-50be3970ed37,98e2b092-bdc2-c3a8-9c12-027e6f0286c4,edc578f3-ed3a-c0b0-621d-6b6c4673bd49,19fe30f8-2c52-87e8-0a78-8df579ba35ab,e777344a-ccb5-9e09-f0c5-6dddb83ad30a,22982534-0623-b73e-a6e6-0a0b5b3bc0ee,2f8b8a45-78d2-0e19-b1be-28ae0f9cc131,8968f6e3-e28c-ae51-59c5-ccf79b73726e,62f637c4-9947-859b-f463-58d5b7cfa384,db404f3b-a7db-2027-cda3-9bdd6264b371,844d8c32-8fc2-d43a-7796-66f9d5955758,b4d07238-ada2-d028-a549-8b43574a5a4e,3e5cff7c-687f-03ca-4069-429ca675af57,8575b856-eda6-6748-816c-259beb0306f6,9f8cbc6f-eb88-62a3-53f9-be50db69b58b,66a4315d-b0c0-d16c-f699-ecc11a2d3ad9	2.558	["INTERCHROMOSOMAL[chr17--chr10]"]	2.558	1.0	True
