"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,50,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,74,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,5,"undefined","undefined"
"4","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",1,20,"undefined","undefined"
"5","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,10,"undefined","undefined"
"6","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,61,"undefined","undefined"
"7","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,18,"undefined","undefined"
"8","undefined","undefined","RNU1-1&undefined#RNU1-2&undefined#RNU1-27P&undefined#RNU1-28P&undefined#RNU1-3&undefined#RNU1-4&undefined#RNVU1-18&undefined",1,1,"undefined","undefined"
"9","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,14,"undefined","undefined"
"10","NM_001039802&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"11&5.7","11&14.25"
"11","NM_001039802&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"11&5.7","11&14.25"
"12","NM_001039802&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"11&5.7","11&14.25"
"13","NM_001039802&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"11&12.82","11&14.25"
"14","NM_001039802&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"11&12.82","11&14.25"
"15","NM_001791&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"0&5.7","11&14.25"
"16","NM_001791&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"0&5.7","11&14.25"
"17","NM_001791&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"0&5.7","11&14.25"
"18","NM_001791&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"0&12.82","11&14.25"
"19","NM_001791&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0346153846153846,0.9,"0&12.82","11&14.25"
"20","undefined","undefined","CDC42&LINC00339#CDC42&LOC101928043",0.653846153846154,17,"undefined","undefined"
"21","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,15,"undefined","undefined"
"22","NM_001099625&NM_020451","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"5.08&10.42","5.08&10.42"
"23","NM_001099625&NM_206926","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"5.08&11.58","5.08&10.42"
"24","NM_001099626&NM_020451","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"15.23&10.42","5.08&10.42"
"25","NM_001099626&NM_206926","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"15.23&11.58","5.08&10.42"
"26","NM_001099627&NM_020451","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"11.46&10.42","5.08&10.42"
"27","NM_001099627&NM_206926","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"11.46&11.58","5.08&10.42"
"28","NM_019557&NM_020451","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"15.23&10.42","5.08&10.42"
"29","NM_019557&NM_206926","MTFR1L&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.0625,1.5,"15.23&11.58","5.08&10.42"
"30","NR_024498&NM_020451","LOC646471&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.208333333333333,5,"0&10.42","0&10.42"
"31","NR_024498&NM_206926","LOC646471&SEPN1","LOC646471&SEPN1#MTFR1L&SEPN1",0.208333333333333,5,"0&11.58","0&10.42"
"32","undefined","undefined","LOC646471&SEPN1#MTFR1L&SEPN1",0.0833333333333333,2,"undefined","undefined"
"33","NM_001164824&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0740740740740741,0.666666666666667,"12.71&4.5","12.71&4.5"
"34","NM_001164824&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0925925925925926,0.833333333333333,"12.71&5","12.71&4.5"
"35","NM_001164824&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0740740740740741,0.666666666666667,"12.71&4.5","12.71&4.5"
"36","NM_001164824&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0925925925925926,0.833333333333333,"12.71&5","12.71&4.5"
"37","NM_001164825&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0740740740740741,0.666666666666667,"15.88&4.5","12.71&4.5"
