"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,41,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,63,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,14,"undefined","undefined"
"4","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",1,23,"undefined","undefined"
"5","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,12,"undefined","undefined"
"6","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,53,"undefined","undefined"
"7","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,22,"undefined","undefined"
"8","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,5,"undefined","undefined"
"9","NM_001039802&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"25&5.51","25&12.4"
"10","NM_001039802&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"25&5.51","25&12.4"
"11","NM_001039802&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"25&5.51","25&12.4"
"12","NM_001039802&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"25&16.53","25&12.4"
"13","NM_001039802&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"25&16.53","25&12.4"
"14","NM_001791&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"0&5.51","25&12.4"
"15","NM_001791&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"0&5.51","25&12.4"
"16","NM_001791&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"0&5.51","25&12.4"
"17","NM_001791&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"0&16.53","25&12.4"
"18","NM_001791&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",0.0259258230881166,0.699997223379148,"0&16.53","25&12.4"
"19","NM_044472&NR_023919","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.0567561869797e-07,5.5532417048452e-06,"10&5.51","25&12.4"
"20","NM_044472&NR_109759","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.0567561869797e-07,5.5532417048452e-06,"10&5.51","25&12.4"
"21","NM_044472&NR_109760","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.0567561869797e-07,5.5532417048452e-06,"10&5.51","25&12.4"
"22","NM_044472&NR_109761","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.0567561869797e-07,5.5532417048452e-06,"10&16.53","25&12.4"
"23","NM_044472&NR_109762","CDC42&LINC00339","CDC42&LINC00339#CDC42&LOC101928043",2.0567561869797e-07,5.5532417048452e-06,"10&16.53","25&12.4"
"24","undefined","undefined","CDC42&LINC00339#CDC42&LOC101928043",0.740740740740741,20,"undefined","undefined"
"25","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,23,"undefined","undefined"
"26","NM_001164824&NM_013453","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.102564102564103,1.33333333333333,"17.33&5.5","17.33&5.5"
"27","NM_001164824&NM_013453_1","SMIM12&SPANXA1","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0641025641025641,0.833333333333333,"17.33&6","17.33&5.5"
"28","NM_001164824&NM_145662","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.102564102564103,1.33333333333333,"17.33&5.5","17.33&5.5"
"29","NM_001164824&NM_145662_1","SMIM12&SPANXA2","SMIM12&SPANXA1#SMIM12&SPANXA2",0.0641025641025641,0.833333333333333,"17.33&6","17.33&5.5"
