"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"1","undefined","undefined","FAM138A&undefined#FAM138C&undefined#FAM138F&undefined",1,5,"undefined","undefined"
"2","undefined","undefined","LOC100132062&undefined#LOC100132287&undefined",1,5,"undefined","undefined"
"3","undefined","undefined","LOC100132062&LOC100288069&undefined#LOC100132287&LOC100288069&undefined",1,1,"undefined","undefined"
"4","undefined","undefined","CDK11B&SLC35E2B#MMP23A&SLC35E2B",1,5,"undefined","undefined"
"5","undefined","undefined","MIR4435-1&THAP3#MIR4435-2&THAP3#MIR4771-1&THAP3#MIR4771-2&THAP3",1,3,"undefined","undefined"
"6","undefined","undefined","PRAMEF25&undefined#PRAMEF26&undefined",1,4,"undefined","undefined"
"7","undefined","undefined","LOC101929983&undefined#PRAMEF9&undefined",1,3,"undefined","undefined"
"8","undefined","undefined","PLA2G2C&UBXN10&undefined#PLA2G2C&UBXN10-AS1&undefined",1,2,"undefined","undefined"
"9","undefined","undefined","LOC646471&SEPN1&undefined#MTFR1L&SEPN1&undefined",1,1,"undefined","undefined"
"10","undefined","undefined","GJA9&RHBDL2&undefined#GJA9-MYCBP&RHBDL2&undefined",1,3,"undefined","undefined"
"11","undefined","undefined","CTBS&GNG5#GNG5&SPATA1",1,1,"undefined","undefined"
"12","undefined","undefined","LOC100129620&undefined#LPPR5&undefined",1,6,"undefined","undefined"
"13","undefined","undefined","AMY1A&undefined#AMY1B&undefined#AMY1C&undefined",1,1,"undefined","undefined"
"14","undefined","undefined","DDX20&FAM212B&undefined#DDX20&LOC101928718&undefined",1,2,"undefined","undefined"
"15","undefined","undefined","DRD5P2&NBPF15#FAM231D&NBPF15#LOC101060524&NBPF15#LOC388692&NBPF15#LOC645166&NBPF15#NBPF15&SRGAP2-AS1",1,4,"undefined","undefined"
"16","undefined","undefined","FAM231D&LOC645166#LOC388692&LOC645166#LOC645166&SRGAP2-AS1",1,1,"undefined","undefined"
"17","undefined","undefined","FAM231D&SRGAP2B#LOC388692&SRGAP2B",1,3,"undefined","undefined"
"18","undefined","undefined","FAM231D&GPR89A#GPR89A&LOC388692",1,1,"undefined","undefined"
"19","undefined","undefined","FAM231D&PDZK1#LOC388692&PDZK1",1,1,"undefined","undefined"
"20","undefined","undefined","FAM231D&RNF115#LOC388692&RNF115",1,1,"undefined","undefined"
"21","undefined","undefined","FAM231D&PIAS3#LOC388692&PIAS3",1,1,"undefined","undefined"
"22","undefined","undefined","FAM231D&LIX1L#LIX1L&LOC388692",1,4,"undefined","undefined"
"23","undefined","undefined","FAM231D&POLR3GL#LOC388692&POLR3GL",1,1,"undefined","undefined"
"24","undefined","undefined","FAM231D&LOC101928979#LOC101928979&LOC388692",1,9,"undefined","undefined"
"25","undefined","undefined","FAM231D&NBPF10#LOC388692&NBPF10",1,2,"undefined","undefined"
