#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
JPX--ENSG00000273974	18	JPX	35342	chrX:74063564:+	ENSG00000273974	39159	chrX:74073401:+	INCL_NON_REF_SPLICE	8f08ac4c-7f7f-3c38-e996-f97c88751991,ea498943-196e-f4ac-4b95-91886c0ff920,068d40a3-5941-552a-b8ae-7570f97dd27f,aca4b2e7-335e-2082-4126-fe977f959750,d7758ae7-e404-9945-276b-6ca172ca44a9,a9ee19b9-0c3d-83bd-e11d-a4e23d0bfb0a,82d7a077-f21d-16d2-a64b-d28c99fdcf88,51d29805-15ad-5a59-c7d0-b9aaa16631b7,0ae3ca6e-0f6a-3786-6dda-7b65b622d15d,94d7d425-ab0b-1363-3767-ea60709f8f8d,a5626759-d0c8-b2d4-01b5-3d3f25f0bbb2,5acc6775-217e-30f5-f110-e5d3c54af015,ff507ad1-cff7-93e1-b73d-6d85d28b2d2e,9b77c839-86b5-86a9-0458-430edfeb7368,55af0652-8e4b-4ac0-7cd1-ee8b05036eba,aab7a0fa-e7b8-0b3c-be0c-0ed61332698e,0f3f86a5-468e-fcda-bbfc-dcd374e0a274,f981abd4-0b51-618c-fbdb-3454fe239b46	6.507	[]	6.507	1.0	True
ARMC10--PTGER1	16	ARMC10	1531	chr7:103075411:+	PTGER1	16561	chr19:14474337:-	ONLY_REF_SPLICE	d5a37878-fd10-2a2b-9c93-af9c746259f9,376d2db8-e17a-91f1-be11-47a5c957446d,1f57d5cb-183e-3a71-d081-6f6aab686e15,e8c31a21-9ccf-8865-535b-b5a72622a6f4,d9927d62-4e50-af95-2f07-87342f41ebea,712f3a90-c469-a903-adaa-ea315dd7fb93,f1499317-be24-c3e6-750c-7f169a8a63d1,2197a277-db98-e847-7823-b91c86615e90,cb4c3d61-6ce0-5125-7c93-29e476eb7214,026563cb-856c-57c3-091b-ecf9e436ed39,c7262621-3153-767c-d0df-ba2156155c55,ac7edfa4-a869-fe81-75d6-fc2cdfca10ba,6effd0f2-e5e9-9105-48cc-1b1a31ad060e,b1879350-6e54-4b43-8855-4306ca1e70a3,db1434f2-e679-2e15-3391-8b639d106af9,4c4f95d8-88cf-fbf8-bf78-7b5feff0add3	5.784	["INTERCHROMOSOMAL[chr7--chr19]"]	5.784	1.0	True
ECE2--LGR5	15	ECE2	6219	chr3:184285105:+	LGR5	19052	chr12:71535115:+	ONLY_REF_SPLICE	b91d073c-3eca-71a5-3f44-a1c77636a4e9,5b22a66a-d122-2a57-7ccc-91ff5ed035ec,b03a3aea-6895-6779-e8c8-7586cd1e0b43,5fa5ebe8-38ba-7a6a-d70c-18da31fef650,9e21c688-6438-26ec-0732-4efb53b1155e,77dfd79b-431e-304d-8ab8-4f5a68a8c6ce,e87b1938-83bc-0f7c-19dc-313e78f3dce2,6d9bed61-920e-1f17-6882-c7dac93b3ab3,1cb8dfed-6775-aa84-2597-5e4117b49919,7dfdcd3b-743f-de49-6b32-dba66f6faece,e80ce1e9-51fd-9ee3-d01f-e2eba5207af7,2f86385c-60ad-1b99-1773-6503fee99104,d9d01cb3-3ba0-7f9b-c714-1760cd8a4fdb,655397bc-f231-cf93-3771-0f598df598e5,c02310a9-594c-a927-f676-332830fd8a91	5.423	["INTERCHROMOSOMAL[chr3--chr12]"]	5.423	1.0	True
STARD8--PHF6	15	STARD8	11082	chrX:68719398:+	PHF6	32057	chrX:134393909:+	ONLY_REF_SPLICE	e12799bc-1213-59d0-7e38-fed36ad340ca,477a451b-210a-89d2-870c-4972b5268eef,1ffba0f0-9778-718c-4382-6de3e85495b4,44730d49-e610-3181-8559-eea08ca47838,24e4c9d4-1d57-5f7e-4de9-a8774556ff6d,b1e87bce-ddf6-5f8c-7486-612eb60a6622,3536be03-95f2-8d5a-ad6d-2b9886447f71,ab245e99-b411-5b61-1567-0cb2284e4f59,abd48bbc-8381-6777-69dd-34f750d7aa9d,c0b484f7-b90f-744e-afe6-f8032afbb727,acd2a014-02c0-3284-d03d-56fb1121d06f,dc7a21d7-8cfa-f8ef-2969-31c3ae78a3e3,4c7a25ef-cf39-b260-e7cf-9d10c22720b1,995cee46-33d7-eb3f-b22f-88e4edfabb2a,7d9a5136-63e3-db45-de25-f0828f5606c8	5.423	["INTRACHROMOSOMAL[chrX:65.65Mb]"]	5.423	1.0	True
ABCA12--CBLN3	14	ABCA12	50180	chr2:214949040:-	CBLN3	63880	chr14:24428405:-	ONLY_REF_SPLICE	11440849-bda6-2218-6c5d-1bae9c1ead9c,6d4a7cfc-9051-f9a4-41e0-e220dd4a77e7,dd6f0ca0-cba4-8ebe-7db1-bdae16728223,e0140484-a00b-ef1f-907f-9689d8e41b79,aaa125a4-052e-e8e1-ece5-19f9d82ed5c3,39f06fc8-bd78-afa9-5d2f-ee35f936649b,01a886d4-df39-380a-5f7a-0307b3373ac1,75e3bf51-7cb1-c3e7-a46e-61aa6962d3ca,7abfe821-ed22-bf1d-f444-3d56b4a71d46,8c5b3764-2668-e6d4-1be3-ab79ef0d3731,591e42f4-0070-1165-d4e4-7993b85ece7a,1b239ab7-ea78-4a15-c0aa-f5ce243d54a6,5b7f3314-f32e-f605-4b61-e9a3a00c1e03,e340e27e-7f63-bd0c-e5cc-16e55676886c	5.061	["INTERCHROMOSOMAL[chr2--chr14]"]	5.061	1.0	True
ADCY8--TTC21B	14	ADCY8	11008	chr8:130884564:-	TTC21B	65540	chr2:165880799:-	ONLY_REF_SPLICE	98a64b55-9d69-4403-25c3-69a37134ab8b,731b8fa4-9186-018f-9802-ef8eed3dd128,b47903ed-2a1f-4b3a-7f9f-5c09faadc5fe,6dab2357-3205-8f7e-879c-827e630f67f8,90a15992-108d-0af2-ecf4-5717921b2c0f,8bda836e-d3f4-d095-e98f-c755a2363bb8,c44181ac-b1e7-4612-132f-031e639f28ba,ae0a1871-302a-c250-06bd-cd5cb74f3e88,7134e96c-b3c0-926a-f943-c5e7569276ed,334615a6-eadf-4f11-8a0c-c301b2dfe984,64bccd61-8d0b-589d-7890-11e91aedd68f,8cfb2a11-f0dd-4b24-cc4f-6c895e7948ba,76681098-1399-336a-c943-d5348f32b464,49cd1102-4bc9-f1b3-5e20-a9201dc0277e	5.061	["INTERCHROMOSOMAL[chr8--chr2]"]	5.061	1.0	True
PPM1J--NEUROG2	14	PPM1J	5589	chr1:112710744:-	NEUROG2	10044	chr4:112515476:-	ONLY_REF_SPLICE	d31f6b14-6ec3-2ba5-6b35-b66bb9a29bc7,4fba2e88-daa2-508a-a93d-64a6a06cf204,a473b572-93ea-86b7-654b-7043104ef912,ada64d53-4285-f269-438f-3107c4e8df67,bf2a8f8f-aa31-a899-bdac-02d248979639,046477c4-9a8d-9916-2837-6559095edbb7,01163a6c-8ded-c925-7864-0f3c9e12f6cc,3ccc8183-1fad-353e-bcb4-e2c3096fe6a9,1b6bbba0-fc51-2791-84ce-46d9b7ac86c4,95d83741-8d36-b29a-aa5d-845bb37f1b7e,8df58dc0-6714-1313-26cf-e45862be4c52,d6d28e8a-ad06-810a-c84f-ec2a79bc52b2,aaaae9a0-611e-e79b-ffed-1cb5f60e4717,38b6fb4c-19e9-709d-21e6-93d7e2201fcf	5.061	["INTERCHROMOSOMAL[chr1--chr4]"]	5.061	1.0	True
TNNT3--KCNH4	14	TNNT3	12933	chr11:1934919:+	KCNH4	30409	chr17:42163334:-	ONLY_REF_SPLICE	f786067a-7a72-1560-c0b5-64d6ab7594bd,a73cb2d3-54cf-cb80-7302-7b1053d0fb41,c60eb09f-515e-9fd0-f4a5-580cb2c565c9,0bd1d362-71e5-f6ae-d34c-cc365537813a,8af684bc-6df6-893a-04c8-63f7df51fd3b,aaad035f-145d-a500-52b1-7f24bfc56529,51a49cab-7da0-cbb4-5688-7dfd771ecc05,fd3b4d23-55fd-a930-7657-a688833d5dcc,2e070af7-bc27-128f-f717-2f0aed8d5cf9,e7593fee-cafa-6997-fd21-deaad28b1acf,0beeb9e3-0f29-8089-c134-dbbed935545f,e7dd295f-4ea2-cb92-bfae-30108a32c9b9,f37a3b2a-3c90-e8ad-3f0e-88a5488343dd,3131b3b4-b4f5-63a8-15b2-2b914c2cc9c3	5.061	["INTERCHROMOSOMAL[chr11--chr17]"]	5.061	1.0	True
VGLL3--DOP1B	14	VGLL3	2809	chr3:86978526:-	DOP1B	31703	chr21:36214081:+	ONLY_REF_SPLICE	b532cc31-ef4e-39f2-ac8a-0ab41f6f4e15,a37a738a-b79b-9051-7440-2cf4849d19ab,bf9789aa-9a97-2d10-8d21-a7d5f12fcada,c97652e4-7ac2-54cc-93ea-857ce19c3cbd,ef65392c-ea19-2e61-6cca-a65dbac5cf83,1e90cabe-e97d-1434-0326-bdcc82357b5e,a473099b-b40f-341d-235b-b29783fd3a93,0cfd84f5-1c7f-bb70-ddcf-c21d7cf42d26,4fc15bc5-a4a6-68f8-46fe-b59820fe4177,685efe28-6764-9624-a7f8-4e3e6543e4c7,5ac0db82-232d-541d-421d-47ad096973be,a7cbe0fd-18c0-395a-c187-8d3b9a95da1a,428634c6-0630-03b3-b9b4-9f006d438a29,6898286c-46ff-f6dd-a574-289ebb602b0b	5.061	[]	5.061	1.0	True
SGSM3--MSANTD3	13	SGSM3	8064	chr22:40407568:+	MSANTD3	16371	chr9:100441906:+	ONLY_REF_SPLICE	edf77b1d-dcd7-202d-d8e5-42cfa34e4faa,8031d9b2-4b11-c2f9-41fc-6bb8b330659e,932fe1ef-1f73-580c-e4e2-6fc6009a3fc2,858ad9b9-65e2-3e20-b09a-7d0846379ded,f5522070-bba2-4403-d69c-3a8df7b32133,316e47e7-c880-a1c5-0ff2-de6f82c8174e,244ab550-2575-920f-e6cb-0d544aa8bb2d,d9db4cc3-292b-1b5b-89b3-3ccac2c4e6af,e4cec7ca-4a23-208e-3f8e-beb383ffd075,948944a4-14a8-fc03-07d0-e213f4ef6f6b,b51f13ef-1972-972e-2c23-42de7bc7afba,23e9fd05-99cf-1f11-8201-794e52c39db9,e272bcad-70b6-66f3-7a16-0ef232657e92	4.7	["INTERCHROMOSOMAL[chr22--chr9]"]	4.7	1.0	True
